"Data Source","World Development Indicators",

"Last Updated Date","2018-02-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Kyrgyz Republic","KGZ","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05869661369276","2.51830659759965","2.561680082281","2.5370569876839","2.2515479270884","2.0709018007404","1.9689238403964","2.14921650228064","2.05684400046901","2.27517825855205","2.38059841981733","3.27699723468719","3.53000042472349","3.12832460740031","3.78535256671712","3.71014071967213","3.70108956763904","4.19724385536609","3.87993678652744","3.63943755251271","","","",
"Cambodia","KHM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12390330395891","2.64277237444715","2.05571853172203","1.35677556705359","1.18493445382672","1.34014961836956","1.30376830963253","1.52043927858755","2.41616427126765","2.39232411824971","1.61821874420628","1.23528857376851","1.32177086209139","1.11133122882458","1.31246853240036","1.44077499870822","1.33985553044447","1.50334069829884","1.3975847091577","1.25104201110184","","","",
"Kiribati","KIR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96847138020032","8.79777230421694","8.98299991385255","6.6569543174724","8.44421699303731","7.58292048213602","8.49180328120796","8.56390977451151","9.46762590424005","9.89208633510302","9.46043165491501","9.35971222832668","11.4007707473759","10.3116652135534","10.364765032155","8.72560975308051","8.5688622752891","8.31360946446163","8.23291428376898","8.2910270243735","","","",
"St. Kitts and Nevis","KNA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21027287549112","3.16742081235268","2.96495957019452","3.03225806380433","3.03877476461958","2.57259051553378","2.26244289113806","2.09186180245418","2.08723389795728","1.87050931708344","1.92218669259484","2.33668300633675","2.15461063456682","2.03066884539645","2.19310895598868","2.53202224156915","2.26067010973979","2.37517463615462","2.18372866098485","2.14460502258233","","","",
"Korea, Rep.","KOR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37837001950953","1.56710623333759","1.66138457308913","1.89696007691781","2.03607820189078","2.0694278455569","2.62878772176523","2.49619795092623","2.5679244514774","2.60473856304583","2.8184627255441","3.1456044154475","3.27931791218964","3.36436956864586","3.75614175849537","3.85513332723642","3.82134521268656","3.85169162788678","3.90987849298658","3.98524804083959","","","",
"Kuwait","KWT","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0793817156236","2.75312334005327","2.95125448055894","3.50510939407849","2.91184296236513","1.90745894285009","2.93851401579395","2.84511647944896","2.59163804907358","2.19767641301469","1.89843597283688","1.82620292134319","1.67889260628345","1.5118626933959","3.37093389358552","2.33448919076549","2.25568331778989","2.18722239899861","2.16562542810075","2.61442253272448","","","",
"Latin America & Caribbean (excluding high income)","LAC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99701153733267","2.90618190046339","3.00776665900664","3.04002914729945","3.24552261009196","3.05855465912456","3.14607816244704","2.98644924299097","3.03672055087005","3.07047632348144","3.16595868690251","3.16745572290528","3.27543425186761","3.33759563652496","3.80509015278461","3.63937092763899","3.59149874035969","3.49729057876136","3.60793540283545","3.62630726902376","","","",
"Lao PDR","LAO","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17934772094611","1.82752234801493","2.07175975964574","1.85173047833662","1.11170292231494","1.13056391048816","1.1777907169135","1.08287062582582","1.27099680032545","0.801898709357287","0.734607085864458","1.14702118930658","1.02973005670796","1.00146952320344","1.85830310696628","1.27818068788513","0.835809611972268","0.792246279828925","0.964872835961681","0.942733751860761","","","",
"Lebanon","LBN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24247648674269","4.99173671664684","5.06163626196556","3.14491017525926","2.94300942656387","3.20634861008368","3.7339639093658","3.73559350517632","3.4963758147932","3.71197077326372","3.74433294724431","3.63188247527072","3.71553554118244","3.14481341267309","3.12341714780945","2.70855148507703","2.74439699551247","3.23585528408556","3.05422969513545","3.04392459909057","","","",
"Liberia","LBR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4602631966207","1.57302049437189","1.44875610709387","1.64715107861777","1.09081376652745","1.18960877421905","2.41433961274371","1.55346032628395","2.00429445768928","2.76800142813887","3.9022538247","3.33555505040774","2.740925887317","3.92711577216214","3.38634341096477","2.83218856562904","3.15924303576557","","","",
"Libya","LBY","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51452799672883","1.66274170734736","1.79019819161797","1.88451338885191","1.65037778343022","1.65983085902031","2.21029369156373","3.05672627349537","2.69200263651088","2.27661867059288","1.74911742705236","1.6401668065547","1.74809733904391","1.38240755517147","2.17818001469003","2.136789648","3.01999999896872","3.01999999931443","3.01999999918326","3.6540791590883","","","",
"St. Lucia","LCA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04446601744682","3.540413288694","3.01174697165456","3.08996091626655","3.08604801569078","2.87509470729575","3.24344437570355","3.26774466198155","2.94380016527451","2.94805247142677","2.8950996628187","3.11488097861636","2.97986527765961","3.57342644604059","4.40184647369559","4.03404518466125","3.26298108208193","4.20740869808462","3.53597639917805","3.59929524622675","","","",
"Latin America & Caribbean","LCN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98501014564233","2.90105729303899","2.98947866713746","3.02918600747866","3.2337770171713","3.05922830861151","3.14384590833066","2.99771462058332","3.0124200132477","3.07429341180805","3.158031680925","3.15607841942514","3.25037786347228","3.32827378326317","3.79994763668078","3.63564088381544","3.59249216959931","3.51527949809378","3.63000283792618","3.65700879274453","","","",
"Least developed countries: UN classification","LDC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52754550406432","1.43159668515492","1.42658423716152","1.46627589596818","1.51971697524888","1.40789001439572","1.64075455387009","1.64869986878759","1.73628070684413","1.82794914793203","1.84768496116618","2.08652691896754","1.83431057482758","2.03325318759453","1.99083392817915","2.03576842783007","2.00896046441619","1.95121240594118","2.00427070301648","1.86263532168471","","","",
"Low income","LIC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53202016837865","1.48956467153529","1.51698526399878","1.6561320974472","1.73914903391137","1.7642373910078","2.0379912045219","2.06681981174758","2.23198688334349","2.34110888868494","2.4456801964707","2.66348585921612","2.28829549335674","2.34027210811635","2.40760810187151","2.6449945426979","2.65779089289108","2.51752189728792","2.39525305932595","2.42253522956846","","","",
"Liechtenstein","LIE","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.61537171277881","1.61145017486448","1.52076947091326","1.87802189755228","1.74671146777101","1.84632162916968","1.75820969819483","1.68333601244095","1.67761519176665","2.00550878609632","1.85010326950528","1.95005920805867","1.8259764467885","1.58152412660362","1.53517067017977","1.55380393749348","1.38092650950643","1.21959941211235","2.10256414920708","1.96395332995652","","","",
"Lower middle income","LMC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41225113610203","1.36394150839297","1.37517076265459","1.45528582154099","1.41268691327409","1.39554027672817","1.45391799962249","1.39992146116299","1.40187771063815","1.42373123180799","1.44674667733471","1.51747053069321","1.54749171750209","1.5995571248229","1.63274809162481","1.54311625528188","1.54422137290243","1.61850459634218","1.69259348673003","1.66695920852352","","","",
"Low & middle income","LMY","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40480193626143","2.35526294835554","2.50513115526702","2.47266617373947","2.43498676262613","2.3512704159914","2.38081535335109","2.33396017757908","2.37164426567441","2.39965261647326","2.45127605717879","2.49491013416073","2.58608150389329","2.71799767887612","2.99033957305782","2.85595771786504","2.87245229417281","2.93966451052053","2.99537740595484","3.0110537198483","","","",
"Lesotho","LSO","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56225930535805","3.78053358172408","3.11760900316898","3.27204420724137","3.23923338305987","3.47402104944524","4.37251010756034","3.83131931534425","4.03488066057766","3.93829173419725","3.30958400454303","4.17571059373268","5.59751221717664","6.0596837653377","7.00041373689675","8.07992507211839","9.08743586731794","8.44735094400863","8.40856481868383","8.08216760272424","","","",
"Late-demographic dividend","LTE","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73215974224611","2.73179541889298","2.92456831499827","2.78022769019195","2.70352993696541","2.532570177256","2.57268200524224","2.68130195342027","2.69057603162019","2.70696392896904","2.7386605784983","2.77428867891288","2.87587777508941","3.04474120770963","3.3637518348401","3.22959068263185","3.22350722925141","3.30417463682372","3.3279764921253","3.37765451427637","","","",
"Lithuania","LTU","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98521792482401","3.93100420156595","4.16143196697288","4.61611597792726","4.64619212975328","4.50192924612371","4.54791886151434","4.79217207206847","4.92987538254548","3.83247281969243","3.95366445803828","4.30671584749302","4.54217727246433","4.78419576440611","5.48554661925936","5.02095567496006","4.73913687616332","4.34953943909421","4.31263081450732","4.44688961225535","","","",
"Luxembourg","LUX","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.14571653365466","5.24556016331491","5.17376633722459","5.23790380645839","5.23218973747241","6.36126718270269","6.23638900938149","7.07085848780102","6.45762350660745","6.95829765793393","6.7477064382595","6.59737985066529","5.82007397959225","6.49296977869044","7.02564426874082","6.59470187658961","6.26066182978926","5.98807091410138","5.93923732314848","5.82283606246252","","","",
"Latvia","LVA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82016484495193","3.52587043299977","3.45961565553722","3.62626177941669","3.72865722548547","3.26544667572189","3.15770794614068","3.27906797424168","3.24952285588895","3.68469810312488","3.63715135490387","4.35785714512321","4.25597900025844","4.12451504535882","4.07004162479427","3.94025814694788","3.8734014164312","3.57695539259364","3.53984303936494","3.71523198165311","","","",
"Macao SAR, China","MAC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18413371810612","1.14335154968564","1.07339024347151","1.17910211739983","1.14914190345062","1.22973784546296","1.42775922681109","1.3788089480128","1.39499543019791","1.42952980167725","1.43892586748042","1.71440250387423","1.898077318352","1.891971766233","2.04639606516308","2.0675720372233","2.08777205957073","2.18146636518459","1.95774948031597","2.00132627619273","","","",
"Monaco","MCO","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78280463940201","2.72203157732945","2.83874810049701","2.76040231348597","2.98990755703233","2.86618723346984","2.91177246835825","2.95678810515997","3.46653850066339","3.54513005208895","3.52893664899606","3.36032025440704","2.95265478506928","3.18977759550544","3.8011578997986","3.89646037345456","3.70525708875152","3.76419500760731","3.55496015152541","3.84109845948445","","","",
"Moldova","MDA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81589506125334","6.70979738491218","6.07502523594461","4.32372286678826","2.90196396715612","3.22971285729173","3.20753726756412","4.04061003934922","3.96719649701741","4.18238011943853","4.1761393830663","4.71868436495325","4.91970802694563","5.38984774777347","6.05943719849378","5.62147875311765","5.31153991117087","5.51752278385455","5.03134016514821","5.30398830449681","","","",
"Madagascar","MDG","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44152620292452","1.91497211247809","2.14802212029942","1.96133517955939","2.0399136371767","2.57330422807379","2.8085156617348","2.74321383613094","2.2601741884383","2.43699522037702","2.62144998647091","2.81771161526562","2.73982183860859","2.4189184201792","2.4082129194747","2.60655860920451","2.4358722790055","1.81610529723559","2.56044494119451","1.4734146054229","","","",
"Maldives","MDV","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66261365869679","3.60309375769099","3.54408858021344","4.64846688793563","4.74957875044705","5.119448212287","3.70026800600885","3.56718259681866","3.77820095921264","3.87687766888043","7.12664977057265","5.23783044766593","4.55326736557261","7.02587790171674","6.72971155159241","5.27343523711639","5.60878186549653","6.50292714038898","8.26383345489102","10.7570520917712","","","",
"Middle East & North Africa","MEA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.42337452095685","2.42988662863232","2.52042331639177","2.58526167346392","2.61507706962176","2.61064019388488","2.8710827176653","2.81977127187302","2.73689303137003","2.57170621248648","2.41134319203975","2.45334184582241","2.44053021183703","2.35335992773032","3.01813885811924","2.71440025331477","2.7120524239808","2.88955887969499","3.07179804443415","3.20732791664336","","","",
"Mexico","MEX","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13016934207471","1.90175755825112","2.10860615686683","2.20977665738143","2.39474015319285","2.31810751057025","2.39862084979928","2.42202734809589","2.54127743390246","2.68800390634739","2.61887785609749","2.56034515453965","2.64237476793711","2.76093681700728","3.09593557141928","3.10329567145457","3.06713129801939","3.16097115921284","3.25699340603291","3.2595515743614","","","",
"Marshall Islands","MHL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0497852522246","16.6788928627425","17.1681334169442","15.6452295464185","15.4274228091798","19.2404333327729","16.0719704331727","14.8351456034958","14.2112880182028","15.0909298643643","14.6797101431278","17.0555555541098","17.5919999965246","16.4816993436467","16.0289473653892","14.398170733954","14.27167630293","13.9065217404744","14.5518979017429","14.449168391375","","","",
"Middle income","MIC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41608191320201","2.366624396379","2.51787379096517","2.48401108605537","2.4448503235526","2.36091683601296","2.38582757486977","2.33821172504972","2.373794107926","2.40051388326862","2.45135588874863","2.4926458532589","2.58993871840957","2.72291167642373","2.99801420315702","2.85859727966893","2.87500707229118","2.9450228764956","3.00314694982163","3.01897293212334","","","",
"Macedonia, FYR","MKD","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99639741750048","5.1359536511456","5.5549962935641","6.48932137218937","5.34163915471044","4.78776654544655","4.63111246532765","5.19157114144476","5.22603490366277","5.03928924428128","4.78161478440208","4.87674973048857","4.44586773919936","4.74749169971149","4.45685772887054","4.29290363556105","4.27293273720568","4.42539678039971","4.20426909195181","4.10142063757052","","","",
"Mali","MLI","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62742229405165","2.99378761745553","2.47827614751143","2.13675293262148","1.81939669288988","2.06992132167283","2.87244863248115","2.53887744480176","2.7571989844132","3.09188655273174","3.03852949120449","3.16463356404631","3.36657696126303","3.13569731435922","3.14899578427392","2.80745966142297","3.01524631121213","2.25026258175751","1.1342730807561","1.56817210583928","","","",
"Malta","MLT","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81951774543912","4.10534535667405","4.38438440084594","4.44369678867663","4.39365625544718","4.74239480746561","4.8342677490485","5.42940094754459","5.54202424823683","5.65368589417792","5.99744888911945","6.04631269843311","5.48224055319959","5.15623215682828","5.25002876161826","5.21954507621189","6.46201208140259","6.62523456579839","6.55428282552335","6.74343039007932","","","",
"Myanmar","MMR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405603170128149","0.334547590233754","0.262807176661524","0.168293493149231","0.170964178738578","0.260997170552109","0.224982014715055","0.313588381507724","0.243334548310478","0.266961522398729","0.16497408488386","0.256312051790598","0.198195285838696","0.207554701170416","0.232553662043626","0.299251927954262","0.297624634605715","0.819629102084188","0.826846154580248","1.04489980395332","","","",
"Middle East & North Africa (excluding high income)","MNA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98661542115765","2.00031907334351","2.11654745230077","2.18037014591495","2.07386006387271","2.15355498319349","2.40620090256607","2.45259153493064","2.40433662755658","2.41150732561822","2.27764874460907","2.33540559119494","2.39021410328535","2.48662488226839","2.88820375024015","2.67420602181348","2.66593839346059","2.93542943770679","3.12308792908596","3.12209208002327","","","",
"Montenegro","MNE","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19650591652235","5.19650591906762","5.19650592140168","5.19650591603569","5.19650592212877","5.19650591989139","5.95718476919456","5.88024212143124","6.6630113472597","6.23236672284862","6.02294001763113","5.6134998714837","4.54782170402547","3.991796787001","3.61393064968843","4.17346944224392","4.18659028545608","4.47237839162236","3.71908823561075","3.66738093036381","","","",
"Mongolia","MNG","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59891791090684","3.03388933707933","3.06342556016601","3.48132748273862","3.41739994473048","3.8282862745473","3.8998528398718","3.45527906413003","2.91803128864688","2.9267643604212","2.48459122482071","2.39691359183308","2.73641223524398","3.18351906019202","2.76837271262206","2.65447806658379","2.59570625741904","2.26051489505556","2.21159453031297","2.62057288154372","","","",
"Northern Mariana Islands","MNP","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.39655617856559","2.59826124098512","2.95587393501238","2.96847683445479","3.56609749999591","4.31188307337689","3.96759610886515","4.48886203099451","4.10824097794741","3.52192794705602","4.30613506567999","3.95098184194152","3.10000509601901","2.60680450345207","2.51515993808554","3.01810282646004","2.66457773287955","2.77638276806865","3.11908762642185","3.93673477602069","","","",
"Mauritania","MRT","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2303343880558","1.32880839282039","1.49219146003195","2.08476202185589","2.90181301316275","2.77099352342986","1.87956046168765","2.86206036601585","2.17921835110101","2.46411252490036","2.03335605588606","1.44761643197844","1.65179135197083","1.35456473269992","1.79980273990153","1.52105377959817","1.27914137802014","1.37024701109525","1.72603880254886","1.87101626265899","","","",
"Mauritius","MUS","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97915468749202","1.90491623245142","1.91146883013071","1.95449996405637","1.88277772844219","1.96954971000325","2.00417059817905","2.18055166640563","2.18834909337791","2.34908883809352","2.21483679516676","2.04750749696089","1.87290983522639","1.78295421566058","2.16869133885324","2.58258812797003","2.46122411024271","2.29270279078213","2.3655561919071","2.3646857456108","","","",
"Malawi","MWI","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86521373943443","1.26338763988246","1.60043400576229","1.88109677983102","2.27478223491246","2.77855654938123","2.21508149736534","2.91255003470859","4.57849665834961","5.71696330953991","6.06636650939072","6.19490825895882","4.41611059021513","6.09662472066186","6.18575293654318","6.33925489322466","6.93370254638089","6.76593456547266","5.79345079217968","5.99862083467444","","","",
"Malaysia","MYS","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67358010079178","1.69310012666971","1.5034688342182","1.62348937281097","1.68239323050034","1.69353254662669","1.99038232529628","1.95887394017215","2.36204142204117","2.1180405391176","1.69082760984623","2.01181669156014","1.96186767208626","1.93670636269575","2.33663974449476","2.28629658565333","2.13591373274732","2.21523329034173","2.20314715391896","2.300290015935","","","",
"North America","NAC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93899489637839","5.90719865358229","5.84501446787106","5.71256592999146","5.645996432991","5.68342345867368","6.09295170517893","6.42977713680282","6.62429073515378","6.69977786727184","6.72268690874573","6.87437153355962","7.00507049300877","7.33889362772082","8.00583194270734","8.06076797640713","8.03306186453738","8.00266347946689","7.99834573680151","8.19753739689333","","","",
"Namibia","NAM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41365872079091","4.75090880458133","4.92451172450544","4.95259664788263","5.11174435324208","4.21402942557101","3.47424690170233","3.57696866770814","3.72233540514409","3.20703875328444","3.57961972256828","3.12912008724389","3.80077117052095","3.89854308987057","4.41722957498792","4.59442936668255","5.31576441418764","4.85409774885329","5.0291364224599","5.35713769859643","","","",
"New Caledonia","NCL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46894781963601","1.28448572007205","1.68479560268332","1.69459514232222","1.69880281348518","1.52246548238214","1.86672119972644","1.9092583647538","1.68045031332679","1.84586395732501","2.97865431514663","3.1754970478166","2.66286468161029","2.69587679405105","2.6503865040396","2.16243693900318","2.45324521640341","2.21183469701659","2.45567717576992","3.21449382060819","","","",
"Nigeria","NGA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.658145012606698","0.600480920956681","0.717612287520556","0.906626185803926","0.98366614626758","0.949286025393347","1.01770735066136","0.622004345434643","0.906661783996842","1.41476043865788","1.19778680999334","1.2046008584415","1.47272880832339","1.47005940255907","1.3246700161326","0.908580696578707","1.15161124796441","1.03316953169958","0.882627255661855","0.922535127428579","","","",
"Nicaragua","NIC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17509427738089","3.79461754603556","2.57710123675615","2.77202064105056","2.4336471881699","2.88110203748395","2.83595012441136","2.99522994824394","3.46223107972665","3.3894981660432","3.45056744007501","3.47305168452473","3.79240417345054","3.83004075324328","4.2866974426997","4.28814723089923","4.08197430564639","4.26016257175076","4.42015265496173","5.095797672125","","","",
"Netherlands","NLD","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28685409987412","4.9482342184963","5.07155644832342","4.84946704577386","4.7220842854899","4.6826213380697","4.89473375015645","5.21192070337763","5.62741917642828","5.59115870281593","6.66893702493783","7.97446453339499","7.98048949855782","8.20974142814795","8.90151684907736","9.08129607520251","9.08585792842419","9.52842158580686","9.61713475171584","9.48113272941367","","","",
"Norway","NOR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49985879419083","6.4528088304878","6.69711668256358","7.4548870706627","7.54760405576398","6.82382819012785","7.22396035015372","8.02720966537763","8.24746405453102","7.88886077054747","7.43028202552273","7.06288775528024","7.21922700758983","7.09117287701534","8.02173767778407","7.83922868707644","7.71723078886873","7.77385599845909","8.00541428726523","8.30961820004689","","","",
"Nepal","NPL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.40737879502775","1.42214040983491","1.47102706256408","2.55439609122797","1.7632318643601","1.35212334879038","1.59446330237844","1.64084097374522","1.52768761094123","1.59032657601488","1.58532842936808","2.04487497063219","2.28312508311424","2.72569870452389","2.82439526266361","2.86731707346685","3.24209747952292","2.46685459474096","2.21990256184684","2.33781911392106","","","",
"Nauru","NRU","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3349309755355","11.5942835503594","11.8260185748733","12.5649845333757","12.3379838983827","12.54768587595","13.3128069730782","14.5354181150233","13.4546707849576","10.6496272597238","11.6177751925908","12.5763367149109","18.1028240439412","15.6067030120443","8.72753415228442","8.45455181608586","7.11055695567173","6.52396561413279","4.19216355221974","2.86766632361526","","","",
"New Zealand","NZL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36205193104175","5.28370617107936","5.48624092587978","5.78790325688848","5.73156223083574","5.82783912644866","5.79198492691668","6.14652049500899","6.04151119632219","6.28157711312175","6.57247518741448","6.92299576545041","6.88339970793078","8.90698460566178","9.32301028541721","9.30546187264659","9.34287708293525","9.54766661260345","9.22655693583936","9.08265634450777","","","",
